ID|Posicion|Rol|Sociedad|DescSociedad|Division|DescDivision
4266|GERENTE EXPANSION VALLE MEXICO|Z_COMPRAS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4267|GERENTE EXPANSION VALLE MEXICO|Z_COMPRAS_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4268|GERENTE EXPANSION VALLE MEXICO|Z_DATOS_MAESTROS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4269|GERENTE EXPANSION VALLE MEXICO|Z_RECEPCION_MM|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4270|GERENTE EXPANSION VALLE MEXICO|Z_REPORTES_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4271|GERENTE EXPANSION VALLE MEXICO|Z_SOLICITUDES_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4272|GERENTE EXPANSION VALLE MEXICO|Z_SOLICITUDES_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4273|GERENTE FARMACIAS CENTRO SUR|Z_APRUEBA_FIORI|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4274|GERENTE FARMACIAS CENTRO SUR|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4275|GERENTE FARMACIAS CENTRO SUR|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4276|GERENTE FARMACIAS CENTRO SUR|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4277|GERENTE FARMACIAS CENTRO SUR|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4278|GERENTE FARMACIAS CENTRO SUR|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4279|GERENTE FARMACIAS CENTRO SUR|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4280|GERENTE FARMACIAS CENTRO SUR|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4281|GERENTE FARMACIAS CENTRO SUR|Z_ADM_PROY_PS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4282|GERENTE FARMACIAS CENTRO SUR|Z_COMPRAS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4283|GERENTE FARMACIAS CENTRO SUR|Z_COMPRAS_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4284|GERENTE FARMACIAS CENTRO SUR|Z_DATOS_MAESTROS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4285|GERENTE FARMACIAS CENTRO SUR|Z_RECEPCION_MM|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4286|GERENTE FARMACIAS CENTRO SUR|Z_REPORTES_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4287|GERENTE FARMACIAS CENTRO SUR|Z_SOLICITUDES_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4288|GERENTE FARMACIAS CENTRO SUR|Z_SOLICITUDES_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4289|GERENTE FARMACIAS NOROESTE|Z_APRUEBA_FIORI|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4290|GERENTE FARMACIAS NOROESTE|SAP_UI2_USER_700|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4291|GERENTE FARMACIAS NOROESTE|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4292|GERENTE FARMACIAS NOROESTE|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4293|GERENTE FARMACIAS NOROESTE|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4294|GERENTE FARMACIAS NOROESTE|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4295|GERENTE FARMACIAS NOROESTE|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4296|GERENTE FARMACIAS NOROESTE|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4297|GERENTE FARMACIAS NOROESTE|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4298|GERENTE FARMACIAS NOROESTE|Z_ADM_PROY_PS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4299|GERENTE FARMACIAS NOROESTE|Z_COMPRAS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4300|GERENTE FARMACIAS NOROESTE|Z_COMPRAS_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4301|GERENTE FARMACIAS NOROESTE|Z_DATOS_MAESTROS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4302|GERENTE FARMACIAS NOROESTE|Z_RECEPCION_MM|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4303|GERENTE FARMACIAS NOROESTE|Z_REPORTES_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4304|GERENTE FARMACIAS NOROESTE|Z_SOLICITUDES_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4305|GERENTE FARMACIAS NOROESTE|Z_SOLICITUDES_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4306|GERENTE FARMACIAS OCCIDENTE|SAP_UI2_USER_700|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4307|GERENTE FARMACIAS OCCIDENTE|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4308|GERENTE FARMACIAS OCCIDENTE|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4309|GERENTE FARMACIAS OCCIDENTE|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4310|GERENTE FARMACIAS OCCIDENTE|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4311|GERENTE FARMACIAS OCCIDENTE|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4312|GERENTE FARMACIAS OCCIDENTE|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4313|GERENTE FARMACIAS SURESTE|Z_APRUEBA_FIORI|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4314|GERENTE FARMACIAS SURESTE|SAP_UI2_USER_700|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4315|GERENTE FARMACIAS SURESTE|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4316|GERENTE FARMACIAS SURESTE|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4317|GERENTE FARMACIAS SURESTE|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4318|GERENTE FARMACIAS SURESTE|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4319|GERENTE FARMACIAS SURESTE|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4320|GERENTE FARMACIAS SURESTE|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4321|GERENTE FARMACIAS SURESTE|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4322|GERENTE FARMACIAS SURESTE|Z_ADM_PROY_PS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4323|GERENTE FARMACIAS SURESTE|Z_COMPRAS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4324|GERENTE FARMACIAS SURESTE|Z_COMPRAS_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4325|GERENTE FARMACIAS SURESTE|Z_DATOS_MAESTROS_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4326|GERENTE FARMACIAS SURESTE|Z_RECEPCION_MM|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4327|GERENTE FARMACIAS SURESTE|Z_REPORTES_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4328|GERENTE FARMACIAS SURESTE|Z_SOLICITUDES_MM_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4329|GERENTE FARMACIAS SURESTE|Z_SOLICITUDES_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4330|GERENTE FARMACIAS VALLE MEXICO|SAP_UI2_USER_700|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4331|GERENTE FARMACIAS VALLE MEXICO|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4332|GERENTE FARMACIAS VALLE MEXICO|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4333|GERENTE FARMACIAS VALLE MEXICO|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4334|GERENTE FARMACIAS VALLE MEXICO|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4335|GERENTE FARMACIAS VALLE MEXICO|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4336|GERENTE FARMACIAS VALLE MEXICO|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4337|GERENTE GESTION Y CONTROL|SAP_UI2_USER_700|F099|OXXO|A028|STFGCC OXXO NACIONAL FE
4338|GERENTE GESTION Y CONTROL|Z_ACC_APLIC_FIORI|F099|OXXO|A028|STFGCC OXXO NACIONAL FE
4339|GERENTE GESTION Y CONTROL|Z_ACC_APLIC_FIORI_COM1|F099|OXXO|A028|STFGCC OXXO NACIONAL FE
4340|GERENTE GESTION Y CONTROL|Z_ACCESO_DOCU_JST|F099|OXXO|A028|STFGCC OXXO NACIONAL FE
4341|GERENTE GESTION Y CONTROL|Z_ADM_PROY_PS_APR_IND|F099|OXXO|A028|STFGCC OXXO NACIONAL FE
4342|GERENTE GESTION Y CONTROL|Z_ADM_VISUALIZAR_CCF|F099|OXXO|A028|STFGCC OXXO NACIONAL FE
4343|GERENTE GESTION Y CONTROL|Z_COMUN|F099|OXXO|A028|STFGCC OXXO NACIONAL FE
4344|GERENTE GESTION Y CONTROL|Z_WORKFLOW_AUTOMATICO|F099|OXXO|A028|STFGCC OXXO NACIONAL FE
4345|GERENTE MARKETING Y MERCHANDISING|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4346|GERENTE MARKETING Y MERCHANDISING|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4347|GERENTE MARKETING Y MERCHANDISING|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4348|GERENTE MARKETING Y MERCHANDISING|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4349|GERENTE MARKETING Y MERCHANDISING|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4350|GERENTE OPERACIONES CADENA SUMINISTRO|Z_ABASTO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4351|GERENTE OPERACIONES CADENA SUMINISTRO|Z_ABASTO_1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4352|GERENTE OPERACIONES CADENA SUMINISTRO|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4353|GERENTE OPERACIONES CADENA SUMINISTRO|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4354|GERENTE OPERACIONES CADENA SUMINISTRO|Z_DISTRIBUCION|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4355|GERENTE OPERACIONES CADENA SUMINISTRO|Z_GEN_PED|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4356|GERENTE OPERACIONES CADENA SUMINISTRO|Z_MASS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4357|GERENTE OPERACIONES COMERCIALES|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4358|GERENTE OPERACIONES COMERCIALES|Z_SOLICITUDES_INVERSION|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4359|GERENTE PLANEACION Y ABASTO|Z_LLENADO_CANAL|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4360|GERENTE PLANEACION Y ABASTO|Z_ABASTO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4361|GERENTE PLANEACION Y ABASTO|Z_ABASTO_1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4362|GERENTE PLANEACION Y ABASTO|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4363|GERENTE PLANEACION Y ABASTO|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4364|GERENTE PLANEACION Y ABASTO|Z_DISTRIBUCION|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4365|GERENTE PLANEACION Y ABASTO|Z_GEN_PED|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4366|GERENTE PLANEACION Y ABASTO|Z_MASS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4367|GERENTE PLANIFICACION Y CONTROL YZA|SAP_UI2_USER_700|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4368|GERENTE PLANIFICACION Y CONTROL YZA|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4369|GERENTE PLANIFICACION Y CONTROL YZA|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4370|GERENTE PLANIFICACION Y CONTROL YZA|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4371|GERENTE PLANIFICACION Y CONTROL YZA|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4372|GERENTE PLANIFICACION Y CONTROL YZA|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4373|GERENTE PLANIFICACION Y CONTROL YZA|Z_ADM_PROY_PS_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4374|GERENTE PLANIFICACION Y CONTROL YZA|Z_APRUEBA_FIORI|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4375|GERENTE PLANIFICACION Y CONTROL YZA|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4376|GERENTE PLANIFICACION Y CONTROL YZA|Z_COMPRAS_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4377|GERENTE PLANIFICACION Y CONTROL YZA|Z_COMPRAS_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4378|GERENTE PLANIFICACION Y CONTROL YZA|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4379|GERENTE PLANIFICACION Y CONTROL YZA|Z_DATOS_MAESTROS_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4380|GERENTE PLANIFICACION Y CONTROL YZA|Z_GTE_ADMIN_FINANZAS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4381|GERENTE PLANIFICACION Y CONTROL YZA|Z_GTE_ADMIN_FINANZAS_1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4382|GERENTE PLANIFICACION Y CONTROL YZA|Z_JEFE_INVEN_AUDIT_OP_LIM|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4383|GERENTE PLANIFICACION Y CONTROL YZA|Z_JEFE_INVEN_AUDIT_OP_LIM_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4384|GERENTE PLANIFICACION Y CONTROL YZA|Z_ONESTREAM_ADM|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4385|GERENTE PLANIFICACION Y CONTROL YZA|Z_ONESTREAM_CAT|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4386|GERENTE PLANIFICACION Y CONTROL YZA|Z_RECEPCION_MM|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4387|GERENTE PLANIFICACION Y CONTROL YZA|Z_REPORTES_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4388|GERENTE PLANIFICACION Y CONTROL YZA|Z_SOLICITUDES_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4389|GERENTE PLANIFICACION Y CONTROL YZA|Z_SOLICITUDES_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4390|GERENTE PLANIFICACION Y CONTROL YZA|Z_VISUALIZACION_SI|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4391|GERENTE PLANIFICACION Y CONTROL YZA|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4392|GERENTE PROCESOS OPERATIVOS CCF|SAP_UI2_USER_700|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4393|GERENTE PROCESOS OPERATIVOS CCF|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4394|GERENTE PROCESOS OPERATIVOS CCF|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4395|GERENTE PROCESOS OPERATIVOS CCF|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4396|GERENTE PROCESOS OPERATIVOS CCF|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4397|GERENTE PROCESOS OPERATIVOS CCF|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4398|GERENTE PROCESOS OPERATIVOS CCF|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4399|GERENTE PROCESOS OPERATIVOS CCF|Z_APRUEBA_FIORI|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4400|GERENTE PROCESOS OPERATIVOS CCF|Z_SOLICITUDES_INVERSION|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4401|GERENTE PROYECTO INTEGRAC CS IMMEX OXXO|SAP_UI2_USER_700|F097|Impulsora de Mercados|C006|STFGCC IMMEX NACIONAL FE
4402|GERENTE PROYECTO INTEGRAC CS IMMEX OXXO|Z_ACC_APLIC_FIORI|F097|Impulsora de Mercados|C006|STFGCC IMMEX NACIONAL FE
4403|GERENTE PROYECTO INTEGRAC CS IMMEX OXXO|Z_ACC_APLIC_FIORI_COM1|F097|Impulsora de Mercados|C006|STFGCC IMMEX NACIONAL FE
4404|GERENTE PROYECTO INTEGRAC CS IMMEX OXXO|Z_ACCESO_DOCU_JST|F097|Impulsora de Mercados|C006|STFGCC IMMEX NACIONAL FE
4405|GERENTE PROYECTO INTEGRAC CS IMMEX OXXO|Z_ADM_PROY_PS_APR_IND|F097|Impulsora de Mercados|C006|STFGCC IMMEX NACIONAL FE
4406|GERENTE PROYECTO INTEGRAC CS IMMEX OXXO|Z_COMUN|F097|Impulsora de Mercados|C006|STFGCC IMMEX NACIONAL FE
4407|GERENTE PROYECTO INTEGRAC CS IMMEX OXXO|Z_WORKFLOW_AUTOMATICO|F097|Impulsora de Mercados|C006|STFGCC IMMEX NACIONAL FE
4408|GERENTE RECURSOS HUMANOS CENTRO SUR|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4409|GERENTE RECURSOS HUMANOS CENTRO SUR|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4410|GERENTE RECURSOS HUMANOS CENTRO SUR|Z_SOLICITUDES_INVERSION|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4411|GERENTE RECURSOS HUMANOS CENTRO SUR|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4412|GERENTE RECURSOS HUMANOS CENTRO SUR|Z_SBWP|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4413|GERENTE RECURSOS HUMANOS CENTRO SUR|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4414|GERENTE RECURSOS HUMANOS FARMACIAS YZA|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4415|GERENTE RECURSOS HUMANOS FARMACIAS YZA|Z_SOLICITUDES_INVERSION|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4416|GERENTE RECURSOS HUMANOS NOROESTE|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4417|GERENTE RECURSOS HUMANOS NOROESTE|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4418|GERENTE RECURSOS HUMANOS NOROESTE|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4419|GERENTE RECURSOS HUMANOS NOROESTE|Z_SBWP|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4420|GERENTE RECURSOS HUMANOS NOROESTE|Z_SOLICITUDES_INVERSION|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4421|GERENTE RECURSOS HUMANOS NOROESTE|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
4422|GERENTE SOLUCIONES TI CCF|SAP_BC_WEBSERVICE_ADMIN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4423|GERENTE SOLUCIONES TI CCF|SAP_XI_DEMOAPP_EXECUTE|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4424|GERENTE SOLUCIONES TI CCF|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4425|GERENTE SOLUCIONES TI CCF|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4426|GERENTE SOLUCIONES TI CCF|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4427|GERENTE SOLUCIONES TI CCF|Z_ADM_PROY_PS_MAE_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4428|GERENTE SOLUCIONES TI CCF|Z_ADM_PROY_PS_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4429|GERENTE SOLUCIONES TI CCF|Z_ANALISIS_PROY_PS_CO_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4430|GERENTE SOLUCIONES TI CCF|Z_ANALISIS_PROY_PS_CO_IND_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4431|GERENTE SOLUCIONES TI CCF|Z_COMPRAS_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4432|GERENTE SOLUCIONES TI CCF|Z_COMPRAS_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4433|GERENTE SOLUCIONES TI CCF|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4434|GERENTE SOLUCIONES TI CCF|Z_DATOS_MAESTROS_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4435|GERENTE SOLUCIONES TI CCF|Z_RECEPCION_MM|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4436|GERENTE SOLUCIONES TI CCF|Z_REPORTES_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4437|GERENTE SOLUCIONES TI CCF|Z_S_SRT|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4438|GERENTE SOLUCIONES TI CCF|Z_SEGW_ZODATA|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4439|GERENTE SOLUCIONES TI CCF|Z_SOLICITUDES_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4440|GERENTE SOLUCIONES TI CCF|Z_SOLICITUDES_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4441|GERENTE SOLUCIONES TI CCF|Z_TI_DESARROLLO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4442|GERENTE SOLUCIONES TI CCF|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4443|GERENTE SOLUCIONES TI CCF|ZH_BASIS_SOAMANAGER|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4444|GERENTE TECNOLOGIA INFORMACION CCF|SAP_UI2_USER_700|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4445|GERENTE TECNOLOGIA INFORMACION CCF|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4446|GERENTE TECNOLOGIA INFORMACION CCF|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
4447|GERENTE TECNOLOGIA INFORMACION CCF|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
